   4.2000000e+01  -1.4000000e+02
   7.0000000e+01  -1.4000000e+02
   7.0000000e+01  -5.0000000e+01
   4.2000000e+01  -5.0000000e+01
   4.2000000e+01  -1.4000000e+02
