56	-130
60	-135
60	-136
60	-137
60	-138
61	-141
62	-141
63	-141
64	-141
65	-141
66	-141
67	-141
68	-141
69	-141
70	-141
72	-157
69	-167
68	-167
67	-165
66	-169
64	-167
64	-166
64	-165
64	-164
64	-163
62	-167
61	-166
60	-168
59	-166
60	-165
59	-163
58	-161
58	-160
58	-159
58	-158
57	-159
54	-169
52	-169
55	-159
57	-156
56	-154
59	-150
59	-147
60	-146
59	-140
55	-134
54	-132
54	-131
54	-130
56	-130
